decade,century,trials,deaths,country,lon,lat,record.source
1640,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,2,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1700,1700,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1710,1700,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1720,1700,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1550,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1560,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1570,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1580,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1590,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1600,1600,6,4,Switzerland,8.2319736,46.7985624,Bader (1945)
1610,1600,6,4,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,6,4,Switzerland,8.2319736,46.7985624,Bader (1945)
1630,1600,6,4,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,6,4,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1440,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1460,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1470,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1480,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1490,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1500,1500,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1510,1500,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1520,1500,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1530,1500,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1550,1500,20,9,Switzerland,8.2319736,46.7985624,Bader (1945)
1560,1500,20,9,Switzerland,8.2319736,46.7985624,Bader (1945)
1570,1500,20,9,Switzerland,8.2319736,46.7985624,Bader (1945)
1580,1500,20,9,Switzerland,8.2319736,46.7985624,Bader (1945)
1590,1500,20,9,Switzerland,8.2319736,46.7985624,Bader (1945)
1600,1600,4,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1610,1600,4,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,4,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1630,1600,4,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,4,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,4,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1700,1700,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1710,1700,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,5,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1460,1400,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1470,1400,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1480,1400,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1480,1400,2,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1490,1400,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1500,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1510,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1510,1500,3,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1520,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1530,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1540,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1550,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1550,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1560,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1560,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1570,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1570,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1580,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1580,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1590,1500,6,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1590,1500,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1600,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1600,1600,26,11,Switzerland,8.2319736,46.7985624,Bader (1945)
1610,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1610,1600,26,11,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,26,11,Switzerland,8.2319736,46.7985624,Bader (1945)
1630,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1630,1600,26,11,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,26,11,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1700,1700,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1710,1700,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1720,1700,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1730,1700,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1740,1700,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,1,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1560,1500,2,1,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1440,1400,2,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1590,1500,311,311,Switzerland,8.2319736,46.7985624,Bader (1945)
1600,1600,240,240,Switzerland,8.2319736,46.7985624,Bader (1945)
1610,1600,500,500,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,500,500,Switzerland,8.2319736,46.7985624,Bader (1945)
1630,1600,500,500,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,500,500,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,500,500,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,160,160,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,160,160,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,3,3,Switzerland,8.2319736,46.7985624,Bader (1945)
1730,1700,9,7,Switzerland,8.2319736,46.7985624,Bader (1945)
1450,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1460,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1470,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1480,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1490,1400,1,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1500,1500,7,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1510,1500,7,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1520,1500,7,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1530,1500,7,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1540,1500,16,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1550,1500,16,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1560,1500,16,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1570,1500,16,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1580,1500,16,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1590,1500,16,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1600,1600,14,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1610,1600,14,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1620,1600,14,6,Switzerland,8.2319736,46.7985624,Bader (1945)
1630,1600,9,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1640,1600,9,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1650,1600,9,2,Switzerland,8.2319736,46.7985624,Bader (1945)
1660,1600,4,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1670,1600,4,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1680,1600,4,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1690,1600,4,0,Switzerland,8.2319736,46.7985624,Bader (1945)
1500,1500,2,3,Germany,10.042,47.695,Behringer (1987)
1570,1500,1,3,Germany,10.042,47.695,Behringer (1987)
1590,1500,6,6,Germany,10.0708,48.0917,Behringer (1987)
1630,1600,1,3,Germany,8.67243,49.3988,Behringer (1987)
1640,1600,1,3,Germany,8.67243,49.3988,Behringer (1987)
1340,1300,1,3,Germany,10.8978,48.3705,Behringer (1987)
1340,1300,1,3,Germany,10.8978,48.3705,Behringer (1987)
1370,1300,1,3,Germany,12.1016,49.0134,Behringer (1987)
1370,1300,1,3,Germany,10.8978,48.3705,Behringer (1987)
1380,1300,1,3,Germany,10.8978,48.3705,Behringer (1987)
1380,1300,1,3,Germany,11.582,48.1351,Behringer (1987)
1380,1300,1,3,Germany,12.1016,49.0134,Behringer (1987)
1390,1300,1,3,Germany,12.1016,49.0134,Behringer (1987)
1400,1400,2,3,Germany,12.1016,49.0134,Behringer (1987)
1410,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1410,1400,1,3,Germany,10.4895,48.8508,Behringer (1987)
1410,1400,1,3,Germany,12.1469,48.5442,Behringer (1987)
1420,1400,1,3,Germany,10.4895,48.8508,Behringer (1987)
1420,1400,1,3,Germany,10.3158,47.7286,Behringer (1987)
1420,1400,1,3,Germany,11.582,48.1351,Behringer (1987)
1430,1400,1,3,Germany,10.4895,48.8508,Behringer (1987)
1430,1400,1,3,Germany,11.582,48.1351,Behringer (1987)
1430,1400,1,1,Germany,12.5802,48.8777,Behringer (1987)
1430,1400,2,3,Germany,12.1016,49.0134,Behringer (1987)
1430,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1440,1400,2,2,Germany,9.67893,47.5798,Behringer (1987)
1450,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1450,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1450,1400,2,3,Germany,11.582,48.1351,Behringer (1987)
1460,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1460,1400,1,3,Germany,11.582,48.1351,Behringer (1987)
1460,1400,1,1,Germany,12.1016,49.0134,Behringer (1987)
1460,1400,1,3,Germany,10.8978,48.3705,Behringer (1987)
1460,1400,1,3,Germany,11.582,48.1351,Behringer (1987)
1460,1400,2,0,Germany,12.3225,47.7771,Behringer (1987)
1470,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1470,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1470,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1470,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1470,1400,1,3,Germany,11.863,48.1909,Behringer (1987)
1470,1400,1,3,Germany,10.4895,48.8508,Behringer (1987)
1470,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1480,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1480,1400,1,3,Germany,12.4852,48.6435,Behringer (1987)
1480,1400,1,3,Germany,10.5058,47.7713,Behringer (1987)
1480,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1480,1400,1,3,Germany,12.1016,49.0134,Behringer (1987)
1490,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1490,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1490,1400,3,3,Germany,12.1016,49.0134,Behringer (1987)
1490,1400,1,1,Germany,9.67893,47.5798,Behringer (1987)
1490,1400,1,3,Germany,11.863,48.1909,Behringer (1987)
1490,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1490,1400,1,3,Germany,12.8311,48.1726,Behringer (1987)
1490,1400,1,3,Germany,11.863,48.1909,Behringer (1987)
1490,1400,1,3,Germany,12.4852,48.6435,Behringer (1987)
1490,1400,1,3,Germany,11.8508,48.8177,Behringer (1987)
1500,1500,1,1,Germany,10.2207,47.5592,Behringer (1987)
1500,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1500,1500,1,3,Germany,10.8704,48.0508,Behringer (1987)
1500,1500,1,3,Germany,11.863,48.1909,Behringer (1987)
1500,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1500,1500,1,3,Germany,11.863,48.1909,Behringer (1987)
1500,1500,1,3,Germany,11.582,48.1351,Behringer (1987)
1500,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1500,1500,2,3,Germany,12.0294,48.7012,Behringer (1987)
1510,1500,1,3,Germany,12.4852,48.6435,Behringer (1987)
1510,1500,1,3,Germany,11.863,48.1909,Behringer (1987)
1510,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1510,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1510,1500,1,3,Germany,11.4274,47.9102,Behringer (1987)
1510,1500,1,3,Germany,10.1802,47.9838,Behringer (1987)
1520,1500,1,3,Germany,10.8704,48.0508,Behringer (1987)
1520,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1520,1500,1,3,Germany,11.4274,47.9102,Behringer (1987)
1520,1500,1,3,Germany,10.8704,48.0508,Behringer (1987)
1520,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1520,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1520,1500,1,3,Germany,12.1181,47.8571,Behringer (1987)
1520,1500,1,3,Germany,13.4851,48.6148,Behringer (1987)
1520,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1520,1500,1,3,Germany,11.4258,48.7665,Behringer (1987)
1520,1500,1,3,Germany,12.1181,47.8571,Behringer (1987)
1530,1500,1,3,Germany,10.2833,48.4167,Behringer (1987)
1530,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1530,1500,1,3,Germany,12.1016,49.0134,Behringer (1987)
1530,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1530,1500,2,3,Germany,10.4895,48.8508,Behringer (1987)
1530,1500,1,3,Germany,11.582,48.1351,Behringer (1987)
1530,1500,1,3,Germany,10.2922,47.5743,Behringer (1987)
1530,1500,2,3,Germany,10.3695,48.5489,Behringer (1987)
1530,1500,1,3,Germany,12.6384,47.8678,Behringer (1987)
1530,1500,1,3,Germany,12.6621,49.2239,Behringer (1987)
1530,1500,2,0,Germany,11.582,48.1351,Behringer (1987)
1540,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1540,1500,1,3,Germany,11.582,48.1351,Behringer (1987)
1540,1500,1,1,Germany,10.1561,48.3037,Behringer (1987)
1540,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1540,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1540,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1540,1500,1,3,Germany,12.0294,48.7012,Behringer (1987)
1540,1500,1,3,Germany,12.6384,47.8678,Behringer (1987)
1540,1500,1,3,Germany,12.0294,48.7012,Behringer (1987)
1540,1500,1,3,Germany,11.4258,48.7665,Behringer (1987)
1540,1500,1,3,Germany,10.3158,47.7286,Behringer (1987)
1540,1500,1,3,Germany,10.3158,47.7286,Behringer (1987)
1550,1500,1,3,Germany,12.8311,48.1726,Behringer (1987)
1550,1500,1,1,Germany,12.1016,49.0134,Behringer (1987)
1550,1500,1,3,Germany,10.7778,48.7186,Behringer (1987)
1550,1500,1,3,Germany,11.4672,49.2773,Behringer (1987)
1550,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1560,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1560,1500,4,3,Germany,10.4895,48.8508,Behringer (1987)
1560,1500,1,1,Germany,10.9262,49.1746,Behringer (1987)
1560,1500,10,3,Germany,10.1213,48.1645,Behringer (1987)
1560,1500,1,1,Germany,10.8978,48.3705,Behringer (1987)
1560,1500,1,3,Germany,11.9601,49.1611,Behringer (1987)
1560,1500,2,3,Germany,10.8978,48.3705,Behringer (1987)
1560,1500,1,3,Germany,10.1802,47.9838,Behringer (1987)
1560,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1560,1500,1,3,Germany,10.4108,48.4302,Behringer (1987)
1560,1500,1,3,Germany,11.9601,49.1611,Behringer (1987)
1570,1500,3,3,Germany,10.1802,47.9838,Behringer (1987)
1570,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1570,1500,2,1,Germany,10.5672,48.6147,Behringer (1987)
1570,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1570,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1570,1500,1,3,Germany,12.9301,47.9347,Behringer (1987)
1570,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1570,1500,1,3,Germany,10.6021,48.9518,Behringer (1987)
1570,1500,2,3,Germany,10.494,48.5791,Behringer (1987)
1570,1500,2,1,Germany,10.494,48.5791,Behringer (1987)
1570,1500,1,3,Germany,10.4713,48.9263,Behringer (1987)
1570,1500,10,10,Germany,10.1802,47.9838,Behringer (1987)
1570,1500,1,3,Germany,10.8943,47.815,Behringer (1987)
1570,1500,1,3,Germany,10.1802,47.9838,Behringer (1987)
1570,1500,1,3,Germany,10.6158,47.7785,Behringer (1987)
1570,1500,1,1,Germany,10.2922,47.5743,Behringer (1987)
1570,1500,3,3,Germany,10.1466,47.6764,Behringer (1987)
1570,1500,1,1,Germany,10.494,48.5791,Behringer (1987)
1570,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1570,1500,1,3,Germany,12.4852,48.6435,Behringer (1987)
1570,1500,1,3,Germany,12.1469,48.5442,Behringer (1987)
1570,1500,1,3,Germany,11.1421,47.8407,Behringer (1987)
1570,1500,1,1,Germany,11.582,48.1351,Behringer (1987)
1570,1500,1,3,Germany,11.582,48.1351,Behringer (1987)
1570,1500,2,3,Germany,10.8978,48.3705,Behringer (1987)
1570,1500,3,3,Germany,11.582,48.1351,Behringer (1987)
1570,1500,1,3,Germany,10.8943,47.815,Behringer (1987)
1570,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1570,1500,1,1,Germany,10.494,48.5791,Behringer (1987)
1570,1500,1,3,Germany,11.8633,49.4403,Behringer (1987)
1570,1500,1,0,Germany,11.4977,48.5325,Behringer (1987)
1580,1500,6,6,Germany,10.4108,48.4302,Behringer (1987)
1580,1500,3,3,Germany,9.67893,47.5798,Behringer (1987)
1580,1500,1,3,Germany,11.7412,48.4029,Behringer (1987)
1580,1500,1,3,Germany,10.43,48.5703,Behringer (1987)
1580,1500,1,3,Germany,11.8633,49.4403,Behringer (1987)
1580,1500,1,3,Germany,10.2922,47.5743,Behringer (1987)
1580,1500,1,3,Germany,13.1966,48.4502,Behringer (1987)
1580,1500,1,3,Germany,12.8816,47.7303,Behringer (1987)
1580,1500,1,3,Germany,11.136,48.4577,Behringer (1987)
1580,1500,1,3,Germany,10.8978,48.3705,Behringer (1987)
1580,1500,3,2,Germany,10.2922,47.5743,Behringer (1987)
1580,1500,1,3,Germany,10.2207,47.5592,Behringer (1987)
1580,1500,1,3,Germany,10.8943,47.815,Behringer (1987)
1580,1500,2,2,Germany,10.9209,48.6902,Behringer (1987)
1580,1500,1,3,Germany,13.1284,48.9772,Behringer (1987)
1580,1500,2,3,Germany,10.6021,48.9518,Behringer (1987)
1580,1500,2,3,Germany,10.4895,48.8508,Behringer (1987)
1580,1500,3,3,Germany,10.8978,48.3705,Behringer (1987)
1580,1500,39,25,Germany,10.2922,47.5743,Behringer (1987)
1580,1500,7,7,Germany,10.494,48.5791,Behringer (1987)
1580,1500,1,1,Germany,10.43,48.5703,Behringer (1987)
1580,1500,1,3,Germany,10.5672,48.6147,Behringer (1987)
1580,1500,2,3,Germany,10.6158,47.7785,Behringer (1987)
1580,1500,3,3,Germany,10.4895,48.8508,Behringer (1987)
1580,1500,1,3,Germany,10.2922,47.5743,Behringer (1987)
1580,1500,1,3,Germany,11.582,48.1351,Behringer (1987)
1580,1500,1,3,Germany,10.494,48.5791,Behringer (1987)
1580,1500,1,3,Germany,10.43,48.5703,Behringer (1987)
1580,1500,5,5,Germany,10.5672,48.6147,Behringer (1987)
1580,1500,1,3,Germany,10.43,48.5703,Behringer (1987)
1580,1500,13,13,Germany,10.4738,48.8887,Behringer (1987)
1580,1500,1,3,Germany,10.5672,48.6147,Behringer (1987)
1580,1500,3,3,Germany,10.8978,48.3705,Behringer (1987)
1580,1500,45,27,Germany,10.7557,48.18,Behringer (1987)
1580,1500,1,3,Germany,11.9601,49.1611,Behringer (1987)
1580,1500,1,3,Germany,11.4672,49.2773,Behringer (1987)
1580,1500,1,3,Germany,10.494,48.5791,Behringer (1987)
1580,1500,1,3,Germany,10.6477,48.6361,Behringer (1987)
1580,1500,2,2,Germany,10.6854,48.6737,Behringer (1987)
1580,1500,4,3,Germany,10.6854,48.6737,Behringer (1987)
1580,1500,2,3,Germany,13.1966,48.4502,Behringer (1987)
1580,1500,7,7,Germany,10.8943,47.815,Behringer (1987)
1580,1500,1,3,Germany,11.582,48.1351,Behringer (1987)
1580,1500,1,3,Germany,11.4258,48.7665,Behringer (1987)
1580,1500,1,3,Germany,11.7412,48.4029,Behringer (1987)
1580,1500,1,3,Germany,10.4895,48.8508,Behringer (1987)
1590,1500,11,11,Germany,10.7557,48.18,Behringer (1987)
1590,1500,65,63,Germany,10.8943,47.815,Behringer (1987)
1590,1500,28,22,Germany,11.4258,48.7665,Behringer (1987)
1590,1500,52,52,Germany,11.7412,48.4029,Behringer (1987)
1590,1500,1,3,Germany,12.5802,48.8777,Behringer (1987)
1590,1500,2,3,Germany,12.4313,48.1847,Behringer (1987)
1590,1500,1,3,Germany,11.8508,48.8177,Behringer (1987)
1590,1500,10,1,Germany,11.6227,48.766,Behringer (1987)
1590,1500,2,2,Germany,11.1421,47.8407,Behringer (1987)
1590,1500,1,3,Germany,11.7887,48.9352,Behringer (1987)
1590,1500,1,3,Germany,11.8866,48.9184,Behringer (1987)
1590,1500,1,3,Germany,11.4977,48.5325,Behringer (1987)
1590,1500,6,3,Germany,11.4977,48.5325,Behringer (1987)
1590,1500,3,3,Germany,11.9189,48.3115,Behringer (1987)
1590,1500,1,3,Germany,11.4274,47.9102,Behringer (1987)
1590,1500,1,3,Germany,11.339,48.0,Behringer (1987)
1590,1500,8,3,Germany,10.8978,48.3705,Behringer (1987)
1590,1500,5,2,Germany,10.5995,48.3983,Behringer (1987)
1590,1500,2,3,Germany,10.7777,48.2281,Behringer (1987)
1590,1500,1,3,Germany,10.5898,48.3476,Behringer (1987)
1590,1500,1,3,Germany,10.7211,48.0361,Behringer (1987)
1590,1500,68,68,Germany,10.6158,47.7785,Behringer (1987)
1590,1500,1,3,Germany,10.55,47.5833,Behringer (1987)
1590,1500,1,3,Germany,10.8296,48.2697,Behringer (1987)
1590,1500,7,3,Germany,10.75,47.9,Behringer (1987)
1590,1500,2,3,Germany,10.5099,47.914,Behringer (1987)
1590,1500,1,3,Germany,10.5058,47.7713,Behringer (1987)
1590,1500,1,3,Germany,10.471,47.7794,Behringer (1987)
1590,1500,5,3,Germany,12.129,49.4468,Behringer (1987)
