,fromPlaylist,trackName,trackPopularity,trackNumber,isExplicit,artistID,artistName,artistPop,artistGenre,albumName,albumID,albumType,releaseDate,album_nTracks,albumCover,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4908,Radio Billie Eilish,Where's My Love,81,1,False,6AyATGg7mDgBlZ4N5uNog0,SYML,72,,SYML,7Lwn8CSE6bv6VYScebUGiz,album,2019,12,https://i.scdn.co/image/ab67616d0000b2732f0dd56b1f1c9d51d5fc2782,0.604,0.36,0,-10.109,0,0.0253,0.868,0.0343,0.112,0.37,103.985,audio_features,1B62o4CbdL9ckGvwsz2cgn,spotify:track:1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/tracks/1B62o4CbdL9ckGvwsz2cgn,https://api.spotify.com/v1/audio-analysis/1B62o4CbdL9ckGvwsz2cgn,202000,4
4909,Radio Billie Eilish,Feel Something,66,1,False,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,69,indie poptimism,Feel Something,6MuWCR3WPjwyKhqsTKLZ3z,album,2017,12,https://i.scdn.co/image/ab67616d0000b273a9897f65d1ead1be10a51e3f,0.61,0.59,11,-7.325,0,0.0362,0.694,2.32e-06,0.15,0.352,137.838,audio_features,0vMI3AJPQMjytAu8XMWr65,spotify:track:0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/tracks/0vMI3AJPQMjytAu8XMWr65,https://api.spotify.com/v1/audio-analysis/0vMI3AJPQMjytAu8XMWr65,217400,4
4910,Radio Billie Eilish,when the party's over,85,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,album,2019,14,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4
4912,Radio Billie Eilish,traitor,87,1,False,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,4
4913,Radio Billie Eilish,Pinky Promise,51,1,True,2FovgCfOwN9iqbkCBlKFdT,Ellise,60,alt z,Pinky Promise,761QnaNCc0jrnxM70uCU6o,single,2018,1,https://i.scdn.co/image/ab67616d0000b273bed64c8bf50597d8c8b25747,0.716,0.536,4,-8.701,1,0.412,0.253,6.83e-06,0.106,0.392,139.82,audio_features,3Lg9VDxVdL3h3P1TIx5Va4,spotify:track:3Lg9VDxVdL3h3P1TIx5Va4,https://api.spotify.com/v1/tracks/3Lg9VDxVdL3h3P1TIx5Va4,https://api.spotify.com/v1/audio-analysis/3Lg9VDxVdL3h3P1TIx5Va4,200647,4
4914,Radio Billie Eilish,I keep on falling,49,1,False,623scRi60L13UKUJd0xH6w,Gabriella Whited,32,,I keep on falling,4hzY8yFpgFnWwCrgPWsxIR,single,2018,1,https://i.scdn.co/image/ab67616d0000b2731a59c7c343ce279100b2564f,0.797,0.257,0,-11.402,1,0.0716,0.751,0.0,0.128,0.44,129.99,audio_features,0OcZUN11NUGT3t5NfXwfaL,spotify:track:0OcZUN11NUGT3t5NfXwfaL,https://api.spotify.com/v1/tracks/0OcZUN11NUGT3t5NfXwfaL,https://api.spotify.com/v1/audio-analysis/0OcZUN11NUGT3t5NfXwfaL,206933,4
4915,Radio Billie Eilish,ocean eyes,71,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,Ocean Eyes,2msN7XBgV3JCjQ7Tq3t7i9,single,2016,1,https://i.scdn.co/image/ab67616d0000b2732cafcdd985630d72594ecc49,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,audio_features,2uIX8YMNjGMD7441kqyyNU,spotify:track:2uIX8YMNjGMD7441kqyyNU,https://api.spotify.com/v1/tracks/2uIX8YMNjGMD7441kqyyNU,https://api.spotify.com/v1/audio-analysis/2uIX8YMNjGMD7441kqyyNU,200560,4
4916,Radio Billie Eilish,Summertime Sadness,77,1,False,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,90,art pop,Born To Die – Paradise Edition (Special Version),0Dt3FbpMQwjoT5KNAw0IXR,album,2012,24,https://i.scdn.co/image/ab67616d0000b273f894be72a77b1488292672c7,0.566,0.647,1,-6.815,0,0.0335,0.0477,0.0,0.121,0.22,111.96,audio_features,1Ist6PR2BZR3n2z2Y5R6S1,spotify:track:1Ist6PR2BZR3n2z2Y5R6S1,https://api.spotify.com/v1/tracks/1Ist6PR2BZR3n2z2Y5R6S1,https://api.spotify.com/v1/audio-analysis/1Ist6PR2BZR3n2z2Y5R6S1,264773,4
4917,Radio Billie Eilish,Lose You To Love Me,83,1,False,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,85,pop,Rare,3YPFaTR7WMi1Hd4NVKdCJx,album,2020,13,https://i.scdn.co/image/ab67616d0000b2732abcc266597eb46f897a8666,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,audio_features,4l0Mvzj72xxOpRrp6h8nHi,spotify:track:4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/tracks/4l0Mvzj72xxOpRrp6h8nHi,https://api.spotify.com/v1/audio-analysis/4l0Mvzj72xxOpRrp6h8nHi,206459,4
4919,Radio Billie Eilish,Angels Don't Cry,52,1,False,2FovgCfOwN9iqbkCBlKFdT,Ellise,60,alt z,Under My Bed,2qx0TfvFX1iR6pFO6qqdZ0,single,2019,4,https://i.scdn.co/image/ab67616d0000b2730b60897d29be7056032acbd7,0.745,0.27,7,-8.474,0,0.0692,0.604,3.22e-06,0.0898,0.281,134.882,audio_features,0HIubBfouIzStMurCEyJw3,spotify:track:0HIubBfouIzStMurCEyJw3,https://api.spotify.com/v1/tracks/0HIubBfouIzStMurCEyJw3,https://api.spotify.com/v1/audio-analysis/0HIubBfouIzStMurCEyJw3,174221,4
4921,Radio Billie Eilish,Lookalike,71,1,False,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80,bedroom pop,Sunset Season,16pubXUlqRziVWRsT6lLNz,single,2018,5,https://i.scdn.co/image/ab67616d0000b2731da538ded5176a399722e24a,0.434,0.302,10,-10.117,1,0.0378,0.766,7.63e-06,0.149,0.173,121.645,audio_features,4K3gM7kzX4POAfrs71HomN,spotify:track:4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/tracks/4K3gM7kzX4POAfrs71HomN,https://api.spotify.com/v1/audio-analysis/4K3gM7kzX4POAfrs71HomN,220867,4
4922,Radio Billie Eilish,Let Me Down Slowly,86,1,False,5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,76,alt z,Narrated For You,6jKZplJpy21R5lHaYHHjmZ,album,2018,12,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4
4923,Radio Billie Eilish,cardigan,89,1,False,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,pop,folklore,2fenSS68JI1h4Fo296JfGr,album,2020,16,https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,audio_features,4R2kfaDFhslZEMJqAFNpdd,spotify:track:4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,239560,4
4924,Radio Billie Eilish,Happiness is a butterfly,78,1,False,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,90,art pop,Norman Fucking Rockwell!,5XpEKORZ4y6OrCZSKsi46A,album,2019,14,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,audio_features,3lG6OtGDsYAOALxEmubQQm,spotify:track:3lG6OtGDsYAOALxEmubQQm,https://api.spotify.com/v1/tracks/3lG6OtGDsYAOALxEmubQQm,https://api.spotify.com/v1/audio-analysis/3lG6OtGDsYAOALxEmubQQm,272485,4
4925,Radio Billie Eilish,idontwannabeyouanymore,82,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,dont smile at me,7fRrTyKvE4Skh93v97gtcU,single,2017,9,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3
4926,Radio Billie Eilish,Fight!,48,1,False,2FovgCfOwN9iqbkCBlKFdT,Ellise,60,alt z,Fight!,7qecJ91M9DAejuBbZvEdCU,single,2018,1,https://i.scdn.co/image/ab67616d0000b273c5e97285162942e5c33332a1,0.532,0.587,8,-7.102,1,0.359,0.243,0.0,0.0638,0.401,117.153,audio_features,0piwccQFijGw50JOUhMW7W,spotify:track:0piwccQFijGw50JOUhMW7W,https://api.spotify.com/v1/tracks/0piwccQFijGw50JOUhMW7W,https://api.spotify.com/v1/audio-analysis/0piwccQFijGw50JOUhMW7W,137586,4
4927,Radio Billie Eilish,THAT BITCH,67,1,True,1o2NpYGqHiCq7FoiYdyd1x,Bea Miller,68,alt z,THAT BITCH,0kP7zWftghSBU2HVkjzcnP,single,2019,1,https://i.scdn.co/image/ab67616d0000b273862f00f2c621ea0c926f9e7c,0.778,0.738,2,-2.164,1,0.218,0.0103,0.0,0.55,0.626,162.132,audio_features,77o1HdXHm1hLd7Ebe9ygd0,spotify:track:77o1HdXHm1hLd7Ebe9ygd0,https://api.spotify.com/v1/tracks/77o1HdXHm1hLd7Ebe9ygd0,https://api.spotify.com/v1/audio-analysis/77o1HdXHm1hLd7Ebe9ygd0,201102,4
4929,Radio Billie Eilish,favorite crime,85,1,False,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.369,0.272,9,-10.497,1,0.0364,0.866,0.0,0.147,0.218,172.929,audio_features,5JCoSi02qi3jJeHdZXMmR8,spotify:track:5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667,4
4930,Radio Billie Eilish,Bored,84,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,Bored,4iyJ8i3eKbez8JXDbsHIdZ,single,2017,1,https://i.scdn.co/image/ab67616d0000b273e0f2af91be409aad81bba98c,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,audio_features,04sN26COy28wTXYj3dMoiZ,spotify:track:04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ,https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ,180933,4
4932,Radio Billie Eilish,Lullaby,56,1,False,2FovgCfOwN9iqbkCBlKFdT,Ellise,60,alt z,Under My Bed,2qx0TfvFX1iR6pFO6qqdZ0,single,2019,4,https://i.scdn.co/image/ab67616d0000b2730b60897d29be7056032acbd7,0.729,0.247,11,-10.228,0,0.0885,0.281,0.0,0.0917,0.413,74.972,audio_features,11hKafpCsgvhJQpRwkPQrM,spotify:track:11hKafpCsgvhJQpRwkPQrM,https://api.spotify.com/v1/tracks/11hKafpCsgvhJQpRwkPQrM,https://api.spotify.com/v1/audio-analysis/11hKafpCsgvhJQpRwkPQrM,108000,1
4934,Radio Billie Eilish,Doin' Time,84,1,True,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,90,art pop,Norman Fucking Rockwell!,5XpEKORZ4y6OrCZSKsi46A,album,2019,14,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,audio_features,0Oqc0kKFsQ6MhFOLBNZIGX,spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/tracks/0Oqc0kKFsQ6MhFOLBNZIGX,https://api.spotify.com/v1/audio-analysis/0Oqc0kKFsQ6MhFOLBNZIGX,202193,4
4935,Radio Billie Eilish,my future,70,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,Happier Than Ever,0JGOiO34nwfUdDrD612dOp,album,2021,16,https://i.scdn.co/image/ab67616d0000b2732a038d3bf875d23e4aeaa84e,0.456,0.285,8,-10.755,1,0.0979,0.814,0.143,0.307,0.0809,104.89,audio_features,3YUMWmx8EJq0DurfuIwoGh,spotify:track:3YUMWmx8EJq0DurfuIwoGh,https://api.spotify.com/v1/tracks/3YUMWmx8EJq0DurfuIwoGh,https://api.spotify.com/v1/audio-analysis/3YUMWmx8EJq0DurfuIwoGh,210005,4
4936,Radio Billie Eilish,deja vu,86,1,True,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,4
4938,Radio Billie Eilish,Touch,69,1,False,0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,68,ambient worship,Atlas: II,4mVqE0sAXMG9DpfWxxLhsh,album,2019,25,https://i.scdn.co/image/ab67616d0000b2730bdbbc6c37f394d7b019824c,0.415,0.104,0,-11.83,1,0.0426,0.955,3.79e-06,0.104,0.18,82.006,audio_features,4g2WiijzSKzH8PApKDbadN,spotify:track:4g2WiijzSKzH8PApKDbadN,https://api.spotify.com/v1/tracks/4g2WiijzSKzH8PApKDbadN,https://api.spotify.com/v1/audio-analysis/4g2WiijzSKzH8PApKDbadN,256300,3
4939,Radio Billie Eilish,Keep It to Myself,54,1,False,2FovgCfOwN9iqbkCBlKFdT,Ellise,60,alt z,Keep It to Myself,3itETIJnZ8GOjPbWO2iFjt,single,2019,1,https://i.scdn.co/image/ab67616d0000b2732003f81b198e86901f04769e,0.779,0.58,8,-6.29,0,0.0904,0.451,0.0,0.105,0.562,134.992,audio_features,3X1LyNod5JATDH5BjLPR2c,spotify:track:3X1LyNod5JATDH5BjLPR2c,https://api.spotify.com/v1/tracks/3X1LyNod5JATDH5BjLPR2c,https://api.spotify.com/v1/audio-analysis/3X1LyNod5JATDH5BjLPR2c,192209,4
4940,Radio Billie Eilish,bitches broken hearts,75,1,True,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,bitches broken hearts,1Z0XtKcevvITZ5ydimkYcx,single,2018,1,https://i.scdn.co/image/ab67616d0000b273408b5dbd24ad9f44bb1af72f,0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,audio_features,5t3Vk8bRKylx4fjj7qlbib,spotify:track:5t3Vk8bRKylx4fjj7qlbib,https://api.spotify.com/v1/tracks/5t3Vk8bRKylx4fjj7qlbib,https://api.spotify.com/v1/audio-analysis/5t3Vk8bRKylx4fjj7qlbib,176472,4
4941,Radio Billie Eilish,Young And Beautiful,85,1,False,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,90,art pop,Young And Beautiful,1D92WOHWUI2AGQCCdplcXL,single,2013,1,https://i.scdn.co/image/ab67616d0000b273d7fb3e4c63020039d1cff6b2,0.324,0.416,11,-8.92,0,0.0368,0.262,3.69e-05,0.11,0.151,113.986,audio_features,2nMeu6UenVvwUktBCpLMK9,spotify:track:2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/tracks/2nMeu6UenVvwUktBCpLMK9,https://api.spotify.com/v1/audio-analysis/2nMeu6UenVvwUktBCpLMK9,236053,4
4942,Radio Billie Eilish,Astronomy,75,1,False,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,80,bedroom pop,Superache,5hIOd0FvjlgG4uLjXHkFWI,album,2022,12,https://i.scdn.co/image/ab67616d0000b27360a89b781c62ffe2136e4396,0.474,0.343,4,-8.571,0,0.027,0.578,2.65e-05,0.305,0.152,145.115,audio_features,2JN3ugW1cEahbYw0I5mw5U,spotify:track:2JN3ugW1cEahbYw0I5mw5U,https://api.spotify.com/v1/tracks/2JN3ugW1cEahbYw0I5mw5U,https://api.spotify.com/v1/audio-analysis/2JN3ugW1cEahbYw0I5mw5U,243907,3
4944,Radio Billie Eilish,Deep End,56,1,False,2WX2uTcsvV5OnS0inACecP,Birdy,71,neo mellow,Beautiful Lies,5wNnopxjgSKVvHTIcBpV8Q,album,2016,14,https://i.scdn.co/image/ab67616d0000b273f67ea4e620f14bd9dad994e5,0.455,0.296,2,-8.513,1,0.0399,0.761,0.0,0.0783,0.31,171.744,audio_features,4c9UU12Z3KZiC0K7696rup,spotify:track:4c9UU12Z3KZiC0K7696rup,https://api.spotify.com/v1/tracks/4c9UU12Z3KZiC0K7696rup,https://api.spotify.com/v1/audio-analysis/4c9UU12Z3KZiC0K7696rup,208840,4
4945,Radio Billie Eilish,listen before i go,78,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0S0KGZnfBGSIssfF54WSJh,album,2019,14,https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,audio_features,0tMSssfxAL2oV8Vri0mFHE,spotify:track:0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/tracks/0tMSssfxAL2oV8Vri0mFHE,https://api.spotify.com/v1/audio-analysis/0tMSssfxAL2oV8Vri0mFHE,242652,3
4946,Radio Billie Eilish,Fine Line,78,1,False,6KImCVD70vtIoJWnq6nGn3,Harry Styles,88,pop,Fine Line,7xV2TzoaVc0ycW7fwBwAml,album,2019,12,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,audio_features,6VzcQuzTNTMFnJ6rBSaLH9,spotify:track:6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/tracks/6VzcQuzTNTMFnJ6rBSaLH9,https://api.spotify.com/v1/audio-analysis/6VzcQuzTNTMFnJ6rBSaLH9,377960,4
4947,Radio Billie Eilish,happier,85,1,True,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,audio_features,2tGvwE8GcFKwNdAXMnlbfl,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933,3
4948,Radio Billie Eilish,Liability,74,1,False,163tK9Wjr9P9DmM0AVK7lm,Lorde,76,art pop,Melodrama,2B87zXm9bOWvAJdkJBTpzF,album,2017,11,https://i.scdn.co/image/ab67616d0000b273f8553e18a11209d4becd0336,0.587,0.229,10,-11.254,0,0.128,0.92,0.0,0.1,0.379,75.67,audio_features,6Kkt27YmFyIFrcX3QXFi2o,spotify:track:6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/tracks/6Kkt27YmFyIFrcX3QXFi2o,https://api.spotify.com/v1/audio-analysis/6Kkt27YmFyIFrcX3QXFi2o,171728,4
4950,Radio Billie Eilish,my boy,75,1,False,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,88,art pop,dont smile at me,7fRrTyKvE4Skh93v97gtcU,single,2017,9,https://i.scdn.co/image/ab67616d0000b273a9f6c04ba168640b48aa5795,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,audio_features,1RGasjWLZ4qMN7wbtkLa3u,spotify:track:1RGasjWLZ4qMN7wbtkLa3u,https://api.spotify.com/v1/tracks/1RGasjWLZ4qMN7wbtkLa3u,https://api.spotify.com/v1/audio-analysis/1RGasjWLZ4qMN7wbtkLa3u,170852,4
4951,Radio Billie Eilish,you were good to me,76,1,False,3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,72,alt z,brent,16mjtcKPxpQ4ajFHmJ0hJC,single,2019,5,https://i.scdn.co/image/ab67616d0000b273d841ad4d4aa791514d7e9758,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,audio_features,4CxFN5zON70B3VOPBYbd6P,spotify:track:4CxFN5zON70B3VOPBYbd6P,https://api.spotify.com/v1/tracks/4CxFN5zON70B3VOPBYbd6P,https://api.spotify.com/v1/audio-analysis/4CxFN5zON70B3VOPBYbd6P,219147,4
4952,Radio Billie Eilish,Cinnamon Girl,84,1,False,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,90,art pop,Norman Fucking Rockwell!,5XpEKORZ4y6OrCZSKsi46A,album,2019,14,https://i.scdn.co/image/ab67616d0000b273879e9318cb9f4e05ee552ac9,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,audio_features,2mdEsXPu8ZmkHRRtAdC09e,spotify:track:2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/tracks/2mdEsXPu8ZmkHRRtAdC09e,https://api.spotify.com/v1/audio-analysis/2mdEsXPu8ZmkHRRtAdC09e,300683,5
4953,Radio Billie Eilish,hope ur ok,74,1,False,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,83,pop,SOUR,6s84u2TUpR3wdUv4NgKA2j,album,2021,11,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,audio_features,1zejeOnykpCoyVSit6Bwp3,spotify:track:1zejeOnykpCoyVSit6Bwp3,https://api.spotify.com/v1/tracks/1zejeOnykpCoyVSit6Bwp3,https://api.spotify.com/v1/audio-analysis/1zejeOnykpCoyVSit6Bwp3,209560,4
4954,Radio Billie Eilish,Runaway,75,1,False,1WgXqy2Dd70QQOU7Ay074N,AURORA,73,art pop,All My Demons Greeting Me as a Friend (Deluxe),6f20spSQ9DLynFAXEKmqHf,album,2014,17,https://i.scdn.co/image/ab67616d0000b273009516bc4f16759f46ded073,0.459,0.276,11,-10.339,1,0.036,0.63,9.5e-05,0.104,0.128,114.169,audio_features,23rdcrD0Eky4vYn2TZidxJ,spotify:track:23rdcrD0Eky4vYn2TZidxJ,https://api.spotify.com/v1/tracks/23rdcrD0Eky4vYn2TZidxJ,https://api.spotify.com/v1/audio-analysis/23rdcrD0Eky4vYn2TZidxJ,248827,4
4955,Radio Honne,Day 1 ◑,67,1,False,0Vw76uk7P8yVtTClWyOhac,HONNE,65,uk pop,Love Me / Love Me Not,0fwZXPXf41aF6H0CN3UtXV,album,2018,12,https://i.scdn.co/image/ab67616d0000b273210933bff4e6e68dc23472b0,0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,audio_features,6ZzYETKetIfNUsZUb23jgG,spotify:track:6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/tracks/6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/audio-analysis/6ZzYETKetIfNUsZUb23jgG,233601,4
4956,Radio Honne,More Than Friends (with HONNE),47,1,False,1ClmHgLorY9RUCIvsTdT7A,BEKA,55,uk pop,More Than Friends (with HONNE),6wfpyPte01RTckVpV3W1eq,single,2020,1,https://i.scdn.co/image/ab67616d0000b273059dfa117d78b5e23ca0953c,0.624,0.483,2,-10.25,1,0.0403,0.134,0.0152,0.0894,0.308,76.451,audio_features,6Bxon4eYGOOwxXtSX9lhQo,spotify:track:6Bxon4eYGOOwxXtSX9lhQo,https://api.spotify.com/v1/tracks/6Bxon4eYGOOwxXtSX9lhQo,https://api.spotify.com/v1/audio-analysis/6Bxon4eYGOOwxXtSX9lhQo,249208,4
4957,Radio Honne,love somebody like you,51,1,False,3HXLY1sNXIxHfulrjPiRf5,joan,52,hopebeat,love somebody like you,13NYDkzyuRQC8aQLCcyl54,single,2017,1,https://i.scdn.co/image/ab67616d0000b27306751cc873c773209b92bf24,0.577,0.854,7,-3.754,1,0.0473,0.0596,2.69e-05,0.205,0.336,94.999,audio_features,0ltO5bci13M68sTnEctBxR,spotify:track:0ltO5bci13M68sTnEctBxR,https://api.spotify.com/v1/tracks/0ltO5bci13M68sTnEctBxR,https://api.spotify.com/v1/audio-analysis/0ltO5bci13M68sTnEctBxR,227631,4
4958,Radio Honne,Lover Boy,63,1,False,5mqguTgtaoCMNMZD6txCh6,Phum Viphurit,55,bedroom pop,Lover Boy,6q6pANmFQbMk7KzlzNeBep,single,2018,1,https://i.scdn.co/image/ab67616d0000b273ebefdcb9f6e825e8582bbac4,0.798,0.556,11,-8.597,1,0.0303,0.527,0.000353,0.0959,0.627,109.994,audio_features,2rd4FH1cSaWGc0ZiUaMbX9,spotify:track:2rd4FH1cSaWGc0ZiUaMbX9,https://api.spotify.com/v1/tracks/2rd4FH1cSaWGc0ZiUaMbX9,https://api.spotify.com/v1/audio-analysis/2rd4FH1cSaWGc0ZiUaMbX9,236727,4
4959,Radio Honne,"she likes spring, I prefer winter",64,1,False,33crDRqANd3NQHJagZkQ7O,slchld,58,bedroom r&b,"my insecurities, not yours",4iDSytMqQQIkjP0WfweVbZ,single,2019,4,https://i.scdn.co/image/ab67616d0000b273fab4988790b474cc7149264a,0.445,0.654,9,-6.735,1,0.0541,0.561,0.0,0.247,0.473,80.209,audio_features,6bM1QYzUKzZpQyAa7uO5kr,spotify:track:6bM1QYzUKzZpQyAa7uO5kr,https://api.spotify.com/v1/tracks/6bM1QYzUKzZpQyAa7uO5kr,https://api.spotify.com/v1/audio-analysis/6bM1QYzUKzZpQyAa7uO5kr,207446,4
